Date,Price,Open,High,Low,Change_%,DayOfWeek
2008-03-27,947.8,954.3,954.9,940.35,-0.66,Thursday
2008-03-28,930.4,947.5,950.9,923.5,-1.84,Friday
2008-03-31,915.7,931.6,941.2,915.3,-1.58,Monday
2008-04-01,883.5,915.65,921.0,873.3,-3.52,Tuesday
2008-04-02,903.9,884.3,905.7,882.0,2.31,Wednesday
2008-04-03,903.3,902.2,909.1,889.7,-0.07,Thursday
2008-04-04,913.3,904.1,914.8,899.6,1.11,Friday
2008-04-07,920.4,912.7,929.5,911.0,0.78,Monday
2008-04-08,915.4,920.9,925.9,908.3,-0.54,Tuesday
2008-04-09,934.2,915.6,935.1,903.2,2.05,Wednesday
2008-04-10,928.8,934.0,939.8,922.5,-0.58,Thursday
2008-04-11,925.3,929.2,932.3,918.3,-0.38,Friday
2008-04-14,924.5,919.6,931.5,914.5,-0.09,Monday
2008-04-15,928.4,924.7,936.9,921.65,0.42,Tuesday
2008-04-16,945.1,928.3,949.3,924.4,1.8,Wednesday
2008-04-17,939.3,945.2,953.0,937.7,-0.61,Thursday
2008-04-18,916.4,939.3,946.8,904.75,-2.44,Friday
2008-04-21,914.2,918.9,928.9,911.8,-0.24,Monday
2008-04-22,918.0,914.5,926.0,912.5,0.42,Tuesday
2008-04-23,904.2,917.5,923.6,898.1,-1.5,Wednesday
2008-04-24,886.8,903.65,907.3,884.05,-1.92,Thursday
2008-04-25,886.15,887.3,897.5,878.6,-0.07,Friday
2008-04-28,893.5,888.5,896.8,886.75,0.83,Monday
2008-04-29,871.05,893.3,893.85,869.2,-2.51,Tuesday
2008-04-30,870.95,870.2,877.1,863.3,-0.01,Wednesday
2008-05-01,852.65,877.15,882.3,848.1,-2.1,Thursday
2008-05-02,856.45,852.25,859.9,846.0,0.45,Friday
2008-05-05,874.05,858.8,875.05,858.55,2.05,Monday
2008-05-06,876.05,873.65,883.7,871.7,0.23,Tuesday
2008-05-07,868.15,876.1,882.05,864.75,-0.9,Wednesday
2008-05-08,883.3,868.9,886.25,864.25,1.75,Thursday
2008-05-09,884.9,884.3,890.8,871.0,0.18,Friday
2008-05-12,882.9,884.2,890.1,878.45,-0.23,Monday
2008-05-13,866.5,882.7,885.65,861.6,-1.86,Tuesday
2008-05-14,864.65,866.25,871.8,860.3,-0.21,Wednesday
2008-05-15,881.45,864.95,888.5,862.75,1.94,Thursday
2008-05-16,902.3,882.2,905.7,880.5,2.37,Friday
2008-05-19,904.95,904.0,914.35,901.55,0.29,Monday
2008-05-20,919.35,905.1,924.4,903.4,1.59,Tuesday
2008-05-21,932.35,920.95,932.9,917.4,1.41,Wednesday
2008-05-22,921.85,932.45,936.3,918.05,-1.13,Thursday
2008-05-23,925.2,920.65,929.6,915.55,0.36,Friday
2008-05-26,929.1,925.4,929.6,923.95,0.42,Monday
2008-05-27,905.8,929.05,931.5,904.5,-2.51,Tuesday
2008-05-28,901.1,905.7,910.4,889.9,-0.52,Wednesday
2008-05-29,877.4,902.75,903.7,874.05,-2.63,Thursday
2008-05-30,886.9,878.15,890.6,871.0,1.08,Friday
2008-06-02,890.5,887.45,897.8,881.8,0.41,Monday
2008-06-03,881.4,891.1,898.1,876.1,-1.02,Tuesday
2008-06-04,878.65,881.1,887.5,876.85,-0.31,Wednesday
2008-06-05,878.35,878.85,880.8,865.45,-0.03,Thursday
2008-06-06,902.35,877.5,902.45,877.4,2.73,Friday
2008-06-09,892.9,902.85,909.7,891.4,-1.05,Monday
2008-06-10,867.35,892.3,895.65,865.15,-2.86,Tuesday
2008-06-11,880.55,868.3,883.7,867.8,1.52,Wednesday
2008-06-12,868.9,880.6,883.0,857.8,-1.32,Thursday
2008-06-13,871.2,869.2,874.95,860.1,0.26,Friday
2008-06-16,882.3,869.85,895.7,867.5,1.27,Monday
2008-06-17,882.9,882.5,889.35,874.8,0.07,Tuesday
2008-06-18,893.95,882.55,894.9,881.25,1.25,Wednesday
2008-06-19,898.85,894.7,908.9,884.05,0.55,Thursday
2008-06-20,901.85,898.6,908.4,896.75,0.33,Friday
2008-06-23,884.05,901.95,907.85,877.7,-1.97,Monday
2008-06-24,889.9,883.8,894.2,882.65,0.66,Tuesday
2008-06-25,886.3,890.0,890.75,874.5,-0.4,Wednesday
2008-06-26,917.05,886.7,918.0,885.2,3.47,Thursday
2008-06-27,927.85,916.8,931.1,910.8,1.18,Friday
2008-06-30,925.1,929.2,936.0,919.0,-0.3,Monday
2008-07-01,939.85,926.5,946.8,923.15,1.59,Tuesday
2008-07-02,945.35,939.95,947.5,932.5,0.59,Wednesday
2008-07-03,933.85,944.6,947.35,927.7,-1.22,Thursday
2008-07-04,933.3,933.45,937.0,929.8,-0.06,Friday
2008-07-07,926.25,933.15,933.15,915.3,-0.76,Monday
2008-07-08,920.0,925.75,934.5,913.0,-0.67,Tuesday
2008-07-09,928.55,920.35,929.55,916.4,0.93,Wednesday
2008-07-10,947.15,928.85,948.4,926.1,2.0,Thursday
2008-07-11,964.7,945.55,968.6,942.4,1.85,Friday
2008-07-14,972.7,966.05,975.65,954.4,0.83,Monday
2008-07-15,977.6,973.4,988.75,966.0,0.5,Tuesday
2008-07-16,960.1,977.85,981.75,958.3,-1.79,Wednesday
2008-07-17,957.6,959.85,979.25,954.2,-0.26,Thursday
2008-07-18,955.3,957.3,965.1,950.5,-0.24,Friday
2008-07-21,966.3,956.25,969.25,955.55,1.15,Monday
2008-07-22,945.4,965.55,976.35,943.2,-2.16,Tuesday
2008-07-23,920.75,945.7,949.75,918.15,-2.61,Wednesday
2008-07-24,927.5,921.1,931.9,916.8,0.73,Thursday
2008-07-25,929.7,928.25,935.9,919.4,0.24,Friday
2008-07-28,930.9,928.9,933.4,922.95,0.13,Monday
2008-07-29,917.85,931.05,934.0,914.8,-1.4,Tuesday
2008-07-30,906.45,918.5,919.65,894.5,-1.24,Wednesday
2008-07-31,913.85,908.0,926.2,906.9,0.82,Thursday
2008-08-01,910.55,914.55,917.9,902.8,-0.36,Friday
2008-08-04,894.65,910.45,916.2,894.4,-1.75,Monday
2008-08-05,874.25,895.25,895.9,873.8,-2.28,Tuesday
2008-08-06,879.6,874.4,887.0,873.35,0.61,Wednesday
2008-08-07,873.45,879.65,885.8,868.4,-0.7,Thursday
2008-08-08,856.35,872.45,874.5,851.5,-1.96,Friday
2008-08-11,823.3,856.85,866.5,818.7,-3.86,Monday
2008-08-12,811.65,823.15,827.3,802.9,-1.42,Tuesday
2008-08-13,826.6,812.3,830.6,806.3,1.84,Wednesday
2008-08-14,806.6,826.4,837.5,805.4,-2.42,Thursday
2008-08-15,786.5,806.4,806.5,774.9,-2.49,Friday
2008-08-18,799.35,793.75,804.65,790.25,1.63,Monday
2008-08-19,814.25,799.9,816.25,783.05,1.86,Tuesday
2008-08-20,813.65,813.95,818.8,801.2,-0.07,Wednesday
2008-08-21,836.45,813.45,840.0,811.6,2.8,Thursday
2008-08-22,823.1,835.7,838.5,821.7,-1.6,Friday
2008-08-25,822.1,825.85,826.7,817.45,-0.12,Monday
2008-08-26,824.6,822.05,830.5,807.5,0.3,Tuesday
2008-08-27,826.9,824.25,835.4,822.05,0.28,Wednesday
2008-08-28,834.25,826.5,845.0,826.0,0.89,Thursday
2008-08-29,830.8,833.8,839.3,829.9,-0.41,Friday
2008-09-01,818.1,835.5,836.3,816.2,-1.53,Monday
2008-09-02,805.5,816.95,819.75,791.4,-1.54,Tuesday
2008-09-03,801.25,806.25,809.1,790.05,-0.53,Wednesday
2008-09-04,795.55,801.75,815.7,794.65,-0.71,Thursday
2008-09-05,803.8,796.2,820.3,791.35,1.04,Friday
2008-09-08,802.35,806.0,819.0,797.5,-0.18,Monday
2008-09-09,776.9,801.55,805.8,776.75,-3.17,Tuesday
2008-09-10,752.5,776.0,784.1,750.95,-3.14,Wednesday
2008-09-11,747.8,751.65,758.4,737.0,-0.62,Thursday
2008-09-12,764.45,748.95,766.75,747.05,2.23,Friday
2008-09-15,787.2,766.0,787.25,765.4,2.98,Monday
2008-09-16,778.55,787.45,790.7,772.55,-1.1,Tuesday
2008-09-17,864.2,777.0,867.6,775.55,11.0,Wednesday
2008-09-18,852.25,865.5,907.6,846.7,-1.38,Thursday
2008-09-19,873.15,848.75,877.8,825.8,2.45,Friday
2008-09-22,901.8,873.25,906.4,863.0,3.28,Monday
2008-09-23,892.2,900.3,910.3,881.65,-1.06,Tuesday
2008-09-24,882.1,889.75,902.7,878.5,-1.13,Wednesday
2008-09-25,877.2,883.1,898.1,864.35,-0.56,Thursday
2008-09-26,879.9,878.1,912.65,867.7,0.31,Friday
2008-09-29,906.25,884.0,923.0,869.25,2.99,Monday
2008-09-30,871.95,904.15,916.0,857.7,-3.78,Tuesday
2008-10-01,870.75,872.15,894.8,865.6,-0.14,Wednesday
2008-10-02,837.0,871.25,876.75,831.2,-3.88,Thursday
2008-10-03,836.8,837.25,848.4,820.7,-0.02,Friday
2008-10-06,858.95,833.5,877.0,826.9,2.65,Monday
2008-10-07,888.6,858.0,892.6,856.95,3.45,Tuesday
2008-10-08,908.5,889.1,922.0,879.2,2.24,Wednesday
2008-10-09,913.5,907.0,920.0,879.65,0.55,Thursday
2008-10-10,851.4,914.6,935.0,827.5,-6.8,Friday
2008-10-13,832.8,851.4,873.0,823.0,-2.18,Monday
2008-10-14,836.75,833.35,855.0,831.25,0.47,Tuesday
2008-10-15,849.0,836.2,857.1,831.1,1.46,Wednesday
2008-10-16,806.0,848.85,849.9,785.3,-5.06,Thursday
2008-10-17,783.7,807.0,817.0,773.3,-2.77,Friday
2008-10-20,796.5,782.4,809.7,781.8,1.63,Monday
2008-10-21,771.6,798.0,803.75,765.7,-3.13,Tuesday
2008-10-22,729.65,776.9,777.3,721.6,-5.44,Wednesday
2008-10-23,722.0,728.7,736.0,699.45,-1.05,Thursday
2008-10-24,735.3,724.95,743.2,682.8,1.84,Friday
2008-10-27,731.1,734.85,747.0,707.6,-0.57,Monday
2008-10-28,745.8,730.65,756.5,725.2,2.01,Tuesday
2008-10-29,756.3,747.45,775.4,738.0,1.41,Wednesday
2008-10-30,737.5,757.2,778.3,735.4,-2.49,Thursday
2008-10-31,725.05,738.2,742.5,719.4,-1.69,Friday
2008-11-03,722.9,723.85,739.15,722.05,-0.3,Monday
2008-11-04,765.4,724.0,768.7,722.6,5.88,Tuesday
2008-11-05,740.65,763.55,769.5,738.7,-3.23,Wednesday
2008-11-06,734.0,742.15,761.5,730.35,-0.9,Thursday
2008-11-07,737.45,734.4,745.4,726.25,0.47,Friday
2008-11-10,746.5,735.8,768.8,735.8,1.23,Monday
2008-11-11,732.0,746.8,750.0,727.1,-1.94,Tuesday
2008-11-12,711.8,732.2,739.7,709.3,-2.76,Wednesday
2008-11-13,738.55,713.05,738.75,702.25,3.76,Thursday
2008-11-14,742.55,736.3,752.75,726.1,0.54,Friday
2008-11-17,736.9,742.85,749.35,731.0,-0.76,Monday
2008-11-18,737.85,737.35,746.5,732.0,0.13,Tuesday
2008-11-19,733.9,738.35,763.8,727.5,-0.54,Wednesday
2008-11-20,746.6,734.45,753.1,733.8,1.73,Thursday
2008-11-21,800.0,744.6,802.2,743.9,7.15,Friday
2008-11-24,821.05,801.95,830.7,786.95,2.63,Monday
2008-11-25,822.55,820.95,831.6,803.3,0.18,Tuesday
2008-11-26,813.2,821.4,824.0,809.4,-1.14,Wednesday
2008-11-27,816.05,813.35,818.0,810.2,0.35,Thursday
2008-11-28,817.5,816.75,821.6,811.0,0.18,Friday
2008-12-01,770.55,816.0,819.25,769.0,-5.74,Monday
2008-12-02,783.0,771.55,786.85,762.3,1.62,Tuesday
2008-12-03,774.15,782.85,784.45,764.85,-1.13,Wednesday
2008-12-04,766.65,773.65,788.6,762.9,-0.97,Thursday
2008-12-05,757.4,767.15,773.45,741.9,-1.21,Friday
2008-12-08,772.7,754.8,782.7,753.65,2.02,Monday
2008-12-09,776.6,772.9,781.05,763.3,0.5,Tuesday
2008-12-10,808.75,776.35,814.1,774.65,4.14,Wednesday
2008-12-11,822.2,811.25,835.3,803.1,1.66,Thursday
2008-12-12,821.95,819.85,830.1,808.5,-0.03,Friday
2008-12-15,840.05,822.05,845.7,822.05,2.2,Monday
2008-12-16,858.2,839.25,860.7,830.5,2.16,Tuesday
2008-12-17,866.3,858.2,882.2,847.5,0.94,Wednesday
2008-12-18,854.4,868.0,878.85,848.85,-1.37,Thursday
2008-12-19,838.35,853.7,854.6,830.6,-1.88,Friday
2008-12-22,847.3,838.75,852.25,837.55,1.07,Monday
2008-12-23,839.45,848.45,849.7,830.2,-0.93,Tuesday
2008-12-24,847.55,840.6,849.45,835.8,0.96,Wednesday
2008-12-25,846.0,846.0,846.0,840.5,-0.18,Thursday
2008-12-26,869.65,842.0,871.6,842.0,2.8,Friday
2008-12-29,876.65,868.8,891.05,868.8,0.8,Monday
2008-12-30,874.05,879.05,884.55,864.5,-0.3,Tuesday
2008-12-31,880.2,874.3,884.0,857.25,0.7,Wednesday
2009-01-01,882.15,881.3,882.15,881.3,0.22,Thursday
2009-01-02,876.55,882.8,888.35,868.1,-0.63,Friday
2009-01-05,859.0,878.0,884.55,844.5,-2.0,Monday
2009-01-06,864.15,859.85,870.7,839.55,0.6,Tuesday
2009-01-07,841.95,864.6,867.35,835.8,-2.57,Wednesday
2009-01-08,858.1,843.75,865.65,834.5,1.92,Thursday
2009-01-09,853.45,857.05,868.65,844.9,-0.54,Friday
2009-01-12,821.25,854.25,857.1,815.65,-3.77,Monday
2009-01-13,822.1,820.4,830.8,814.1,0.1,Tuesday
2009-01-14,811.35,821.95,829.65,807.4,-1.31,Wednesday
2009-01-15,816.35,811.45,821.6,802.65,0.62,Thursday
2009-01-16,843.35,819.0,843.6,816.85,3.31,Friday
2009-01-19,836.9,844.0,847.05,832.7,-0.76,Monday
2009-01-20,856.8,835.6,866.8,823.9,2.38,Tuesday
2009-01-21,855.55,855.85,864.75,843.5,-0.15,Wednesday
2009-01-22,857.55,855.0,863.2,843.95,0.23,Thursday
2009-01-23,899.4,856.6,903.5,852.8,4.88,Friday
2009-01-26,904.1,898.9,916.3,889.55,0.52,Monday
2009-01-27,898.0,903.6,907.9,892.5,-0.67,Tuesday
2009-01-28,886.65,898.65,904.4,880.6,-1.26,Wednesday
2009-01-29,908.15,886.4,909.5,868.85,2.42,Thursday
2009-01-30,927.75,907.9,931.4,901.8,2.16,Friday
2009-02-02,902.25,927.95,929.2,901.7,-2.75,Monday
2009-02-03,902.6,904.3,913.1,888.0,0.04,Tuesday
2009-02-04,906.4,901.3,909.7,895.5,0.42,Wednesday
2009-02-05,915.75,905.7,925.0,902.6,1.03,Thursday
2009-02-06,911.55,914.7,922.5,904.25,-0.46,Friday
2009-02-09,895.5,910.65,912.7,891.2,-1.76,Monday
2009-02-10,917.25,895.95,919.0,891.2,2.43,Tuesday
2009-02-11,939.15,915.45,947.25,911.0,2.39,Wednesday
2009-02-12,947.9,939.2,952.8,935.3,0.93,Thursday
2009-02-13,942.1,946.0,947.65,932.4,-0.61,Friday
2009-02-16,942.05,941.7,944.55,936.45,-0.01,Monday
2009-02-17,970.15,942.0,974.2,940.35,2.98,Tuesday
2009-02-18,985.0,969.4,985.65,960.8,1.53,Wednesday
2009-02-19,974.85,985.4,986.95,968.9,-1.03,Thursday
2009-02-20,993.3,974.65,1006.4,970.6,1.89,Friday
2009-02-23,993.25,993.5,998.35,976.0,-0.01,Monday
2009-02-24,964.15,992.0,995.8,959.75,-2.93,Tuesday
2009-02-25,950.25,963.55,978.6,944.55,-1.44,Wednesday
2009-02-26,945.5,953.15,957.0,931.8,-0.5,Thursday
2009-02-27,945.15,945.75,963.1,927.75,-0.04,Friday
2009-03-02,926.65,940.0,959.0,926.55,-1.96,Monday
2009-03-03,915.85,925.9,932.9,904.9,-1.17,Tuesday
2009-03-04,907.65,916.55,923.8,901.75,-0.9,Wednesday
2009-03-05,932.85,907.6,937.15,905.8,2.78,Thursday
2009-03-06,937.35,932.85,945.4,930.05,0.48,Friday
2009-03-09,921.95,939.5,942.75,911.4,-1.64,Monday
2009-03-10,896.8,922.2,922.95,891.3,-2.73,Tuesday
2009-03-11,907.65,896.65,913.75,892.55,1.21,Wednesday
2009-03-12,927.65,906.95,931.45,905.95,2.2,Thursday
2009-03-13,928.2,927.05,939.5,919.8,0.06,Friday
2009-03-16,923.35,928.35,930.25,915.5,-0.52,Monday
2009-03-17,915.0,924.1,924.7,912.2,-0.9,Tuesday
2009-03-18,941.9,916.5,947.05,884.9,2.94,Wednesday
2009-03-19,959.4,939.8,962.3,925.8,1.86,Thursday
2009-03-20,952.85,960.15,968.7,947.5,-0.68,Friday
2009-03-23,938.15,950.85,958.0,937.75,-1.54,Monday
2009-03-24,926.65,937.95,944.8,917.65,-1.23,Tuesday
2009-03-25,934.15,927.15,941.0,917.1,0.81,Wednesday
2009-03-26,934.05,934.25,945.95,932.4,-0.01,Thursday
2009-03-27,923.05,935.7,937.85,920.1,-1.18,Friday
2009-03-30,917.3,924.4,932.75,907.9,-0.62,Monday
2009-03-31,918.15,917.6,925.45,912.35,0.09,Tuesday
2009-04-01,927.4,918.55,933.35,916.7,1.01,Wednesday
2009-04-02,904.15,927.3,929.8,894.7,-2.51,Thursday
2009-04-03,893.9,904.45,910.7,892.0,-1.13,Friday
2009-04-06,869.8,894.85,896.8,865.3,-2.7,Monday
2009-04-07,880.85,868.75,884.95,868.65,1.27,Tuesday
2009-04-08,880.55,880.85,890.85,878.3,-0.03,Wednesday
2009-04-09,879.4,881.05,887.05,875.1,-0.13,Thursday
2009-04-10,881.65,879.0,885.9,878.0,0.26,Friday
2009-04-13,893.05,881.65,900.35,881.65,1.29,Monday
2009-04-14,889.85,893.9,899.05,886.3,-0.36,Tuesday
2009-04-15,891.6,889.6,899.8,886.55,0.2,Wednesday
2009-04-16,875.55,891.5,894.45,872.5,-1.8,Thursday
2009-04-17,868.9,875.95,877.15,865.0,-0.76,Friday
2009-04-20,885.15,869.05,889.2,865.5,1.87,Monday
2009-04-21,883.25,885.0,895.75,879.7,-0.21,Tuesday
2009-04-22,890.15,883.5,894.15,882.3,0.78,Wednesday
2009-04-23,903.0,890.55,909.7,889.75,1.44,Thursday
2009-04-24,913.1,904.4,914.5,903.25,1.12,Friday
2009-04-27,906.25,912.7,918.85,905.0,-0.75,Monday
2009-04-28,892.6,907.05,908.25,885.2,-1.51,Tuesday
2009-04-29,898.6,892.6,903.6,888.5,0.67,Wednesday
2009-04-30,886.5,897.65,900.7,880.8,-1.35,Thursday
2009-05-01,887.3,887.8,890.55,881.05,0.09,Friday
2009-05-04,903.35,887.3,907.6,885.05,1.81,Monday
2009-05-05,896.3,902.3,916.05,895.7,-0.78,Tuesday
2009-05-06,910.9,895.8,913.25,895.3,1.63,Wednesday
2009-05-07,910.05,910.1,926.15,909.2,-0.09,Thursday
2009-05-08,917.05,910.8,920.65,905.4,0.77,Friday
2009-05-11,913.6,916.65,918.55,909.0,-0.38,Monday
2009-05-12,922.85,913.25,924.75,912.4,1.01,Tuesday
2009-05-13,926.45,923.2,931.4,917.7,0.39,Wednesday
2009-05-14,926.35,926.4,929.45,920.6,-0.01,Thursday
2009-05-15,931.7,926.6,934.65,923.9,0.58,Friday
2009-05-18,918.2,930.6,934.5,916.05,-1.45,Monday
2009-05-19,925.65,918.25,930.15,917.1,0.81,Tuesday
2009-05-20,938.1,925.5,941.25,925.4,1.34,Wednesday
2009-05-21,954.4,938.5,956.95,936.0,1.74,Thursday
2009-05-22,957.35,955.05,962.3,950.4,0.31,Friday
2009-05-25,958.8,957.0,960.05,953.1,0.15,Monday
2009-05-26,952.15,958.0,958.95,941.1,-0.69,Tuesday
2009-05-27,949.0,953.25,960.2,942.25,-0.33,Wednesday
2009-05-28,959.8,948.65,965.95,944.55,1.14,Thursday
2009-05-29,980.0,959.65,981.0,956.5,2.1,Friday
2009-06-01,975.2,979.6,989.5,974.1,-0.49,Monday
2009-06-02,981.85,975.25,987.4,969.6,0.68,Tuesday
2009-06-03,963.15,982.05,990.8,961.35,-1.9,Wednesday
2009-06-04,980.1,963.25,982.5,961.7,1.76,Thursday
2009-06-05,956.3,981.25,983.45,953.5,-2.43,Friday
2009-06-08,951.05,955.65,960.45,944.3,-0.55,Monday
2009-06-09,954.75,951.2,962.6,948.0,0.39,Tuesday
2009-06-10,954.65,955.35,966.25,947.6,-0.01,Wednesday
2009-06-11,955.0,954.6,962.7,944.1,0.04,Thursday
2009-06-12,938.9,955.3,958.95,937.0,-1.69,Friday
2009-06-15,928.35,939.0,939.3,926.0,-1.12,Monday
2009-06-16,935.1,928.75,940.25,927.4,0.73,Tuesday
2009-06-17,939.4,934.85,940.95,928.5,0.46,Wednesday
2009-06-18,933.35,940.55,943.7,930.6,-0.64,Thursday
2009-06-19,934.3,934.45,939.8,931.45,0.1,Friday
2009-06-22,922.9,933.95,935.4,918.9,-1.22,Monday
2009-06-23,926.15,922.7,927.75,913.9,0.35,Tuesday
2009-06-24,932.1,926.1,943.2,923.0,0.64,Wednesday
2009-06-25,939.15,930.9,940.1,929.9,0.76,Thursday
2009-06-26,939.05,938.65,948.7,936.3,-0.01,Friday
2009-06-29,938.05,940.6,943.5,934.4,-0.11,Monday
2009-06-30,926.85,937.6,945.7,923.6,-1.19,Tuesday
2009-07-01,940.75,925.8,946.75,925.75,1.5,Wednesday
2009-07-02,929.65,940.8,942.05,927.1,-1.18,Thursday
2009-07-03,932.5,928.85,934.9,927.9,0.31,Friday
2009-07-06,925.0,932.55,933.1,921.1,-0.8,Monday
2009-07-07,924.3,924.6,932.55,922.05,-0.08,Tuesday
2009-07-08,909.45,923.95,925.9,906.0,-1.61,Wednesday
2009-07-09,912.45,909.35,919.3,907.1,0.33,Thursday
2009-07-10,913.15,912.3,916.1,907.8,0.08,Friday
2009-07-13,921.0,912.1,924.1,908.4,0.86,Monday
2009-07-14,925.6,921.3,928.25,918.6,0.5,Tuesday
2009-07-15,939.45,925.95,942.95,925.3,1.5,Wednesday
2009-07-16,937.35,940.0,941.05,933.4,-0.22,Thursday
2009-07-17,937.7,937.7,940.7,932.6,0.04,Friday
2009-07-20,949.35,938.3,955.9,937.65,1.24,Monday
2009-07-21,949.15,950.0,954.4,945.1,-0.02,Tuesday
2009-07-22,951.4,949.0,955.4,945.5,0.24,Wednesday
2009-07-23,948.15,952.75,958.1,948.1,-0.34,Thursday
2009-07-24,951.35,947.7,954.9,946.95,0.34,Friday
2009-07-27,953.65,951.8,959.7,948.2,0.24,Monday
2009-07-28,937.65,953.4,957.4,934.7,-1.68,Tuesday
2009-07-29,930.0,937.9,941.7,926.1,-0.82,Wednesday
2009-07-30,934.3,929.95,937.8,929.0,0.46,Thursday
2009-07-31,954.75,934.6,957.2,932.6,2.19,Friday
2009-08-03,956.5,953.3,963.1,952.2,0.18,Monday
2009-08-04,967.75,957.5,971.05,951.85,1.18,Tuesday
2009-08-05,962.95,967.8,968.75,959.55,-0.5,Wednesday
2009-08-06,963.15,963.3,972.25,956.85,0.02,Thursday
2009-08-07,954.9,963.65,965.7,954.2,-0.86,Friday
2009-08-10,946.15,954.75,958.1,943.5,-0.92,Monday
2009-08-11,946.05,946.4,950.95,943.0,-0.01,Tuesday
2009-08-12,947.75,946.5,953.4,940.9,0.18,Wednesday
2009-08-13,955.0,948.05,962.05,948.05,0.76,Thursday
2009-08-14,947.35,955.05,960.5,944.4,-0.8,Friday
2009-08-17,934.3,947.5,949.35,931.2,-1.38,Monday
2009-08-18,938.8,934.15,941.5,934.15,0.48,Tuesday
2009-08-19,942.05,937.75,945.3,932.4,0.35,Wednesday
2009-08-20,940.85,943.3,947.1,938.6,-0.13,Thursday
2009-08-21,954.15,940.0,958.65,938.6,1.41,Friday
2009-08-24,942.9,952.4,957.2,939.8,-1.18,Monday
2009-08-25,945.05,943.25,955.7,941.65,0.23,Tuesday
2009-08-26,945.6,943.8,950.35,939.8,0.06,Wednesday
2009-08-27,948.25,945.0,951.45,942.1,0.28,Thursday
2009-08-28,955.95,948.7,962.0,948.7,0.81,Friday
2009-08-31,951.15,956.15,961.85,945.3,-0.5,Monday
2009-09-01,957.35,950.55,958.0,947.0,0.65,Tuesday
2009-09-02,977.9,956.65,981.1,952.45,2.15,Wednesday
2009-09-03,991.6,977.55,998.2,975.2,1.4,Thursday
2009-09-04,994.4,992.3,997.3,986.1,0.28,Friday
2009-09-07,995.35,994.4,997.85,992.15,0.1,Monday
2009-09-08,996.7,995.5,1008.95,994.05,0.14,Tuesday
2009-09-09,992.65,996.8,1003.95,987.95,-0.41,Wednesday
2009-09-10,996.5,992.05,998.9,983.1,0.39,Thursday
2009-09-11,1005.85,996.0,1012.55,995.4,0.94,Friday
2009-09-14,1000.15,1005.35,1009.7,993.9,-0.57,Monday
2009-09-15,1006.9,999.35,1010.5,992.9,0.67,Tuesday
2009-09-16,1017.7,1007.1,1021.5,1006.9,1.07,Wednesday
2009-09-17,1012.45,1017.25,1024.85,1010.6,-0.52,Thursday
2009-09-18,1007.15,1013.5,1018.55,1006.9,-0.52,Friday
2009-09-21,1003.55,1005.45,1007.6,996.5,-0.36,Monday
2009-09-22,1014.8,1003.6,1020.5,1002.9,1.12,Tuesday
2009-09-23,1008.45,1013.85,1018.35,1005.9,-0.63,Wednesday
2009-09-24,994.75,1007.35,1019.5,991.2,-1.36,Thursday
2009-09-25,991.75,993.65,999.3,985.1,-0.3,Friday
2009-09-28,990.95,993.0,997.5,986.6,-0.08,Monday
2009-09-29,992.2,991.35,996.7,985.9,0.13,Tuesday
2009-09-30,1007.7,992.2,1009.95,992.2,1.56,Wednesday
2009-10-01,999.5,1007.2,1010.4,998.4,-0.81,Thursday
2009-10-02,1002.35,998.6,1008.2,987.2,0.29,Friday
2009-10-05,1017.75,1001.8,1018.45,1001.55,1.54,Monday
2009-10-06,1041.85,1017.0,1044.45,1015.74,2.37,Tuesday
2009-10-07,1044.7,1041.35,1049.2,1037.3,0.27,Wednesday
2009-10-08,1055.0,1044.85,1062.2,1043.5,0.99,Thursday
2009-10-09,1049.25,1056.0,1056.0,1044.3,-0.55,Friday
2009-10-12,1056.25,1049.0,1059.75,1047.9,0.67,Monday
2009-10-13,1064.35,1054.4,1069.3,1051.9,0.77,Tuesday
2009-10-14,1062.95,1064.9,1071.4,1056.5,-0.13,Wednesday
2009-10-15,1050.85,1062.8,1066.5,1047.2,-1.14,Thursday
2009-10-16,1053.25,1050.55,1057.7,1043.9,0.23,Friday
2009-10-19,1063.7,1052.65,1065.5,1048.5,0.99,Monday
2009-10-20,1055.0,1064.5,1068.1,1052.0,-0.82,Tuesday
2009-10-21,1059.35,1054.9,1065.1,1047.8,0.41,Wednesday
2009-10-22,1060.4,1057.9,1061.75,1051.8,0.1,Thursday
2009-10-23,1054.95,1059.9,1067.8,1050.55,-0.51,Friday
2009-10-26,1038.1,1054.3,1060.1,1037.95,-1.6,Monday
2009-10-27,1039.8,1037.9,1044.5,1033.25,0.16,Tuesday
2009-10-28,1027.85,1039.5,1042.6,1027.35,-1.15,Wednesday
2009-10-29,1045.55,1028.25,1048.5,1026.75,1.72,Thursday
2009-10-30,1044.9,1045.8,1049.15,1035.35,-0.06,Friday
2009-11-02,1059.25,1044.3,1063.1,1040.65,1.37,Monday
2009-11-03,1084.25,1059.85,1087.85,1055.4,2.36,Tuesday
2009-11-04,1092.6,1084.85,1097.65,1079.9,0.77,Wednesday
2009-11-05,1090.95,1092.85,1094.35,1083.9,-0.15,Thursday
2009-11-06,1095.05,1089.85,1101.3,1086.7,0.38,Friday
2009-11-09,1104.05,1097.41,1111.25,1095.8,0.82,Monday
2009-11-10,1105.6,1104.3,1109.7,1097.1,0.14,Tuesday
2009-11-11,1118.15,1105.65,1118.75,1105.15,1.14,Wednesday
